,diff,commit_id,summary,commit_time,files
178,"@@ -153,6 +153,50 @@ static String oldestFirstChangeQuery(Duration archiveLogRetention) {
      * @return the query string to obtain minable log files
      */
     public static String allMinableLogsQuery(Scn scn, Duration archiveLogRetention) {
         final StringBuilder sb = new StringBuilder();
         sb.append(""SELECT MIN(F.MEMBER) AS FILE_NAME, L.FIRST_CHANGE# FIRST_CHANGE, L.NEXT_CHANGE# NEXT_CHANGE, L.ARCHIVED, "");
         sb.append(""L.STATUS, 'ONLINE' AS TYPE, L.SEQUENCE# AS SEQ, 'NO' AS DICT_START, 'NO' AS DICT_END "");
",175,,,
179,"@@ -168,7 +168,7 @@ public static String allMinableLogsQuery(Scn scn, Duration archiveLogRetention)
         // GROUP BY F.GROUP#, L.FIRST_CHANGE#, L.NEXT_CHANGE#, L.STATUS, L.ARCHIVED, L.SEQUENCE#
         //
         // The above query joins the redo logs view with the archived logs view, excluding any redo log that has
         // already been archived and has a matching redo log SCN range in the archive logs view.  This allows
         // the database to de-duplicate logs between redo and archive based on SCN ranges so we don't need to do
         // this in Java and avoids the need to execute two separate queries that could introduce some state
         // change between them by Oracle.
@@ -186,14 +186,14 @@ public static String allMinableLogsQuery(Scn scn, Duration archiveLogRetention)
         // AND A.FIRST_TIME >= START - (hours/24)
         //
         // The above query obtains a list of all available archive logs that should be mined that have an SCN range
         // which either includes or comes after the SCN where mining is to begin.  The predicates in this query are
         // to capture only archive logs that are available and haven't been deleted.  Additionally the DEST_ID
         // predicate makes sure that if archive logs are being dually written for other Oracle services that we
         // only fetch the local/valid instances.  The last predicate is optional and is meant to restrict the
         // archive logs to only those in the past X hours if log.mining.archive.log.hours is greater than 0.
         //
         // Lastly the query applies ""ORDER BY 7"" to order the results by SEQ (sequence number).  Each Oracle log
         // is assigned a unique sequence.  This order has no technical impact on LogMiner but its used mainly as
         // a way to make it easier when looking at debug logs to identify gaps in the log sequences when several
         // logs may be added to a single mining session.
 
",175,,,
180,"@@ -49,7 +49,6 @@
     ""enzyme-adapter-react-16"": ""^1.7.0"",
     ""enzyme-to-json"": ""^3.3.5"",
     ""file-loader"": ""^6.1.1"",
     ""git-revision-webpack-plugin"": ""^3.0.6"",
     ""html-webpack-plugin"": ""^5.3.1"",
     ""husky"": ""^4.3.7"",
     ""identity-obj-proxy"": ""^3.0.0"",
@@ -108,4 +107,4 @@
     ""yup"": ""^0.29.3""
   },
   ""name"": ""debezium-ui""
 }
\ No newline at end of file
",201,,,
181,"@@ -39,4 +39,4 @@
     ""@debezium/ui-services"": ""^1.0.0"",
     ""tslib"": ""^2.2.0""
   }
 }
\ No newline at end of file
",202,,,
182,"@@ -25,7 +25,6 @@ export const AppHeader: React.FC<IAppHeader> = (props) => {
 	}
 	const [isModalOpen, setIsModalOpen] = React.useState(false);
 	const handleModalToggle = () => setIsModalOpen(!isModalOpen);
 	const commitLink = `https://github.com/debezium/debezium-ui/commit/${process.env.COMMIT_HASH}`;
 	const BuildModal = () => (
 		<AboutModal
 			isOpen={isModalOpen}
@@ -35,18 +34,24 @@ export const AppHeader: React.FC<IAppHeader> = (props) => {
 			productName=""Debezium UI""
 		>
 			<TextContent>
 				<TextList component=""dl"">
 					<TextListItem component=""dt"">Build</TextListItem>
 					<TextListItem component=""dd""><a href={commitLink} target=""_blank"">{process.env.COMMIT_HASH}</a></TextListItem>
 				</TextList>
 			</TextContent>
 		</AboutModal>
 	);
 	const headerTools = (
 		<PageHeaderTools>
 			<KafkaConnectCluster handleChange={props.handleClusterChange} />
 			<OutlinedQuestionCircleIcon onClick={handleModalToggle} />
 			<BuildModal />
 		</PageHeaderTools>
 	);
 
",203,,,
183,"@@ -1,4 +1,5 @@
 const path = require(""path"");
 const HtmlWebpackPlugin = require(""html-webpack-plugin"");
 const CopyPlugin = require(""copy-webpack-plugin"");
 const TsconfigPathsPlugin = require(""tsconfig-paths-webpack-plugin"");
@@ -7,14 +8,16 @@ const webpack = require(""webpack"");
 const ChunkMapper = require(""@redhat-cloud-services/frontend-components-config/chunk-mapper"");
 const { dependencies, federatedModuleName } = require(""./package.json"");
 
 // Try the environment variable, otherwise use root
 const ASSET_PATH = process.env.ASSET_PATH || ""/"";
 const COMMIT_HASH =
   process.env.COMMIT_HASH ||
   require(""child_process"")
     .execSync(""git rev-parse --short HEAD"")
     .toString()
     .trim();
 
 module.exports = (argv) => {
   const isProduction = argv || argv.mode === ""production"";
@@ -39,7 +42,6 @@ module.exports = (argv) => {
         {
           test: /\.css$/,
           use: [
             // MiniCssExtractPlugin.loader, 
             {
               loader: 'style-loader'
             },
",204,,,
184,"@@ -42,6 +42,7 @@ module.exports = (argv) => {
         {
           test: /\.css$/,
           use: [
             {
               loader: 'style-loader'
             },
",204,,,
185,"@@ -236,7 +236,7 @@ private int parseTableName(String sql, int index) {
                 }
                 inQuote = true;
             }
             else if (c == ' ' || c == '(' && !inQuote) {
                 break;
             }
         }
",87,,,
186,"@@ -161,4 +161,17 @@ public void testParsingDeleteWithNoWhereClauseIsAcceptable() throws Exception {
         assertThat(entry.getOldValues()).isEmpty();
         assertThat(entry.getNewValues()).isEmpty();
     }
 }
",87,,,
187,"@@ -240,7 +240,13 @@ protected Object convertString(Column column, Field fieldDefn, Object data) {
             return ((CHAR) data).stringValue();
         }
         if (data instanceof Clob) {
             return ((Clob) data).toString();
         }
         if (data instanceof String) {
             String s = (String) data;
",194,,,
188,"@@ -197,7 +197,13 @@ int processResult(ResultSet resultSet) {
                         break;
                 }
 
                 final LogMinerDmlEntry dmlEntry = parse(redoSql, schema, tableId, txId);
                 dmlEntry.setObjectOwner(segOwner);
                 dmlEntry.setSourceTime(changeTime);
                 dmlEntry.setTransactionId(txId);
@@ -217,11 +223,10 @@ int processResult(ResultSet resultSet) {
                         if (counter == 0) {
                             offsetContext.setCommitScn(commitScn.longValue());
                         }
                         Table table = schema.tableFor(tableId);
                         LOGGER.trace(""Processing DML event {} scn {}"", dmlEntry.toString(), scn);
 
                         dispatcher.dispatchDataChangeEvent(tableId,
                                 new LogMinerChangeRecordEmitter(offsetContext, dmlEntry, table, clock));
                     });
 
                 }
@@ -277,11 +282,11 @@ private void warnStuckScn() {
         }
     }
 
     private LogMinerDmlEntry parse(String redoSql, OracleDatabaseSchema schema, TableId tableId, String txId) {
         LogMinerDmlEntry dmlEntry;
         try {
             Instant parseStart = Instant.now();
             dmlEntry = dmlParser.parse(redoSql, schema.getTables(), tableId, txId);
             metrics.addCurrentParseTime(Duration.between(parseStart, Instant.now()));
         }
         catch (DmlParserException e) {
",179,,,
189,"@@ -6,8 +6,7 @@
 package io.debezium.connector.oracle.logminer.parser;
 
 import io.debezium.connector.oracle.logminer.valueholder.LogMinerDmlEntry;
 import io.debezium.relational.TableId;
 import io.debezium.relational.Tables;
 
 /**
  * Contract for a DML parser for LogMiner.
@@ -19,11 +18,10 @@ public interface DmlParser {
      * Parse a DML SQL string from the LogMiner event stream.
      *
      * @param sql the sql statement
      * @param tables collection of known tables.
      * @param tableId the table identifier
      * @param txId the current transaction id the sql is part of.
      * @return the parsed sql as a DML entry or {@code null} if the SQL couldn't be parsed.
      * @throws DmlParserException thrown if a parse exception is detected.
      */
     LogMinerDmlEntry parse(String sql, Tables tables, TableId tableId, String txId);
 }
",205,,,
190,"@@ -7,16 +7,17 @@
 
 import java.util.ArrayList;
 import java.util.Collections;
 import java.util.List;
 
 import io.debezium.DebeziumException;
 import io.debezium.connector.oracle.logminer.valueholder.LogMinerColumnValue;
 import io.debezium.connector.oracle.logminer.valueholder.LogMinerColumnValueImpl;
 import io.debezium.connector.oracle.logminer.valueholder.LogMinerDmlEntry;
 import io.debezium.connector.oracle.logminer.valueholder.LogMinerDmlEntryImpl;
 import io.debezium.data.Envelope;
 import io.debezium.relational.TableId;
 import io.debezium.relational.Tables;
 
 /**
  * A simple DML parser implementation specifically for Oracle LogMiner.
@@ -72,15 +73,18 @@ public class LogMinerDmlParser implements DmlParser {
     private static final int WHERE_LENGTH = WHERE.length();
 
     @Override
     public LogMinerDmlEntry parse(String sql, Tables tables, TableId tableId, String txId) {
         if (sql != null && sql.length() > 0) {
             switch (sql.charAt(0)) {
                 case 'i':
                     return parseInsert(sql);
                 case 'u':
                     return parseUpdate(sql);
                 case 'd':
                     return parseDelete(sql);
             }
         }
         throw new DmlParserException(""Unknown supported SQL '"" + sql + ""'"");
@@ -90,9 +94,10 @@ public LogMinerDmlEntry parse(String sql, Tables tables, TableId tableId, String
      * Parse an {@code INSERT} SQL statement.
      *
      * @param sql the sql statement
      * @return the parsed DML entry record or {@code null} if the SQL was not parsed
      */
     private LogMinerDmlEntry parseInsert(String sql) {
         try {
             // advance beyond ""insert into ""
             int index = INSERT_INTO_LENGTH;
@@ -112,9 +117,13 @@ private LogMinerDmlEntry parseInsert(String sql) {
                 throw new DmlParserException(""Columns: "" + columnNames + "", Values: "" + columnValues);
             }
 
             List<LogMinerColumnValue> newValues = new ArrayList<>(columnNames.size());
             for (int i = 0; i < columnNames.size(); ++i) {
                 newValues.add(createColumnValue(columnNames.get(i), columnValues.get(i)));
             }
 
             return new LogMinerDmlEntryImpl(Envelope.Operation.CREATE, newValues, Collections.emptyList());
@@ -124,13 +133,22 @@ private LogMinerDmlEntry parseInsert(String sql) {
         }
     }
 
     /**
      * Parse an {@code UPDATE} SQL statement.
      *
      * @param sql the sql statement
      * @return the parsed DML entry record or {@code null} if the SQL was not parsed
      */
     private LogMinerDmlEntry parseUpdate(String sql) {
         try {
             // advance beyond ""update ""
             int index = UPDATE_LENGTH;
@@ -148,35 +166,43 @@ private LogMinerDmlEntry parseUpdate(String sql) {
             List<String> oldColumnValues = new ArrayList<>();
             parseWhereClause(sql, index, oldColumnNames, oldColumnValues);
 
             List<LogMinerColumnValue> oldValues = new ArrayList<>(oldColumnNames.size());
             for (int i = 0; i < oldColumnNames.size(); ++i) {
                 LogMinerColumnValue value = new LogMinerColumnValueImpl(oldColumnNames.get(i), 0);
                 value.setColumnData(oldColumnValues.get(i));
                 oldValues.add(value);
             }
 
             List<LogMinerColumnValue> newValues = new ArrayList<>(newColumnNames.size());
             if (!oldValues.isEmpty()) {
                 for (LogMinerColumnValue oldValue : oldValues) {
                     boolean found = false;
                     for (int j = 0; j < newColumnNames.size(); ++j) {
                         if (newColumnNames.get(j).equals(oldValue.getColumnName())) {
                             newValues.add(createColumnValue(newColumnNames.get(j), newColumnValues.get(j)));
                             found = true;
                             break;
                         }
                     }
                     if (!found) {
                         newValues.add(oldValue);
                     }
                 }
             }
             else {
                 for (int i = 0; i < newColumnNames.size(); ++i) {
                     LogMinerColumnValue value = new LogMinerColumnValueImpl(newColumnNames.get(i), 0);
                     value.setColumnData(newColumnValues.get(i));
                     newValues.add(value);
                 }
             }
 
             return new LogMinerDmlEntryImpl(Envelope.Operation.UPDATE, newValues, oldValues);
@@ -190,9 +216,10 @@ private LogMinerDmlEntry parseUpdate(String sql) {
      * Parses a SQL {@code DELETE} statement.
      *
      * @param sql the sql statement
      * @return the parsed DML entry record or {@code null} if the SQL was not parsed
      */
     private LogMinerDmlEntry parseDelete(String sql) {
         try {
             // advance beyond ""delete from ""
             int index = DELETE_FROM_LENGTH;
@@ -205,9 +232,19 @@ private LogMinerDmlEntry parseDelete(String sql) {
             List<String> columnValues = new ArrayList<>();
             parseWhereClause(sql, index, columnNames, columnValues);
 
             List<LogMinerColumnValue> oldValues = new ArrayList<>(columnNames.size());
             for (int i = 0; i < columnNames.size(); ++i) {
                 oldValues.add(createColumnValue(columnNames.get(i), columnValues.get(i)));
             }
 
             return new LogMinerDmlEntryImpl(Envelope.Operation.DELETE, Collections.emptyList(), oldValues);
",87,,,
191,"@@ -25,8 +25,6 @@
 import io.debezium.data.Envelope;
 import io.debezium.relational.Column;
 import io.debezium.relational.Table;
 import io.debezium.relational.TableId;
 import io.debezium.relational.Tables;
 import io.debezium.text.ParsingException;
 
 import net.sf.jsqlparser.JSQLParserException;
@@ -74,11 +72,10 @@ public SimpleDmlParser(String catalogName, OracleValueConverters converter) {
     /**
      * This parses a DML
      * @param dmlContent DML
      * @param tables debezium Tables
      * @param tableId the TableId for the log miner contents view row
      * @return parsed value holder class
      */
     public LogMinerDmlEntry parse(String dmlContent, Tables tables, TableId tableId, String txId) {
         try {
 
             // If a table contains Spatial data type, DML input generates two entries in REDO LOG.
@@ -102,7 +99,7 @@ public LogMinerDmlEntry parse(String dmlContent, Tables tables, TableId tableId,
 
             Statement st = pm.parse(new StringReader(dmlContent));
             if (st instanceof Update) {
                 parseUpdate(tables, tableId, (Update) st);
                 List<LogMinerColumnValue> actualNewValues = newColumnValues.values().stream()
                         .filter(LogMinerColumnValueWrapper::isProcessed).map(LogMinerColumnValueWrapper::getColumnValue).collect(Collectors.toList());
                 List<LogMinerColumnValue> actualOldValues = oldColumnValues.values().stream()
@@ -111,14 +108,14 @@ public LogMinerDmlEntry parse(String dmlContent, Tables tables, TableId tableId,
 
             }
             else if (st instanceof Insert) {
                 parseInsert(tables, tableId, (Insert) st);
                 List<LogMinerColumnValue> actualNewValues = newColumnValues.values()
                         .stream().map(LogMinerColumnValueWrapper::getColumnValue).collect(Collectors.toList());
                 return new LogMinerDmlEntryImpl(Envelope.Operation.CREATE, actualNewValues, Collections.emptyList());
 
             }
             else if (st instanceof Delete) {
                 parseDelete(tables, tableId, (Delete) st);
                 List<LogMinerColumnValue> actualOldValues = oldColumnValues.values()
                         .stream().map(LogMinerColumnValueWrapper::getColumnValue).collect(Collectors.toList());
                 return new LogMinerDmlEntryImpl(Envelope.Operation.DELETE, Collections.emptyList(), actualOldValues);
@@ -133,14 +130,11 @@ else if (st instanceof Delete) {
         }
     }
 
     private void initColumns(Tables tables, TableId tableId, String tableName) {
         if (!tableId.table().equals(tableName)) {
             throw new ParsingException(null, ""Resolved TableId expected table name '"" + tableId.table() + ""' but is '"" + tableName + ""'"");
         }
         table = tables.forTable(tableId);
         if (table == null) {
             throw new ParsingException(null, ""Trying to parse a table '"" + tableId + ""', which does not exist."");
         }
         for (int i = 0; i < table.columns().size(); i++) {
             Column column = table.columns().get(i);
             int type = column.jdbcType();
@@ -152,13 +146,13 @@ private void initColumns(Tables tables, TableId tableId, String tableName) {
     }
 
     // this parses simple statement with only one table
     private void parseUpdate(Tables tables, TableId tableId, Update st) throws JSQLParserException {
         int tableCount = st.getTables().size();
         if (tableCount > 1 || tableCount == 0) {
             throw new JSQLParserException(""DML includes "" + tableCount + "" tables"");
         }
         net.sf.jsqlparser.schema.Table parseTable = st.getTables().get(0);
         initColumns(tables, tableId, ParserUtils.stripeQuotes(parseTable.getName()));
 
         List<net.sf.jsqlparser.schema.Column> columns = st.getColumns();
         Alias alias = parseTable.getAlias();
@@ -176,8 +170,8 @@ private void parseUpdate(Tables tables, TableId tableId, Update st) throws JSQLP
         }
     }
 
     private void parseInsert(Tables tables, TableId tableId, Insert st) {
         initColumns(tables, tableId, ParserUtils.stripeQuotes(st.getTable().getName()));
         Alias alias = st.getTable().getAlias();
         aliasName = alias == null ? """" : alias.getName().trim();
 
@@ -194,8 +188,8 @@ public void visit(ExpressionList expressionList) {
         oldColumnValues.clear();
     }
 
     private void parseDelete(Tables tables, TableId tableId, Delete st) {
         initColumns(tables, tableId, ParserUtils.stripeQuotes(st.getTable().getName()));
         Alias alias = st.getTable().getAlias();
         aliasName = alias == null ? """" : alias.getName().trim();
 
",4,,,
192,"@@ -43,6 +43,7 @@
 import io.debezium.connector.oracle.junit.SkipWhenAdapterNameIs;
 import io.debezium.connector.oracle.junit.SkipWhenAdapterNameIsNot;
 import io.debezium.connector.oracle.util.TestHelper;
 import io.debezium.data.Envelope.FieldName;
 import io.debezium.data.SchemaAndValueField;
 import io.debezium.data.VariableScaleDecimal;
@@ -1562,6 +1563,54 @@ record = records.recordsForTopic(""server1.DEBEZIUM.TEST_IOT"").get(0);
         }
     }
 
     private String generateAlphaNumericStringColumn(int size) {
         final String alphaNumericString = ""ABCDEFGHIJKLMNOPQRSTUVWXYZ0123456789abcdefghijklmnopqrstuvwxyz"";
         final StringBuilder sb = new StringBuilder(size);
",172,,,
193,"@@ -14,15 +14,15 @@
 import io.debezium.connector.oracle.logminer.valueholder.LogMinerDmlEntry;
 import io.debezium.data.Envelope.Operation;
 import io.debezium.doc.FixFor;
 
 /**
  * @author Chris Cranford
  */
 public class LogMinerDmlParserTest {
 
     private static final String CATALOG_NAME = ""ORCLCDB1"";
     private static final String SCHEMA_NAME = ""DEBEZIUM"";
 
     private LogMinerDmlParser fastDmlParser;
 
     @Before
@@ -38,21 +38,36 @@ public void beforeEach() throws Exception {
     @Test
     @FixFor(""DBZ-3078"")
     public void testParsingInsert() throws Exception {
         String sql = ""insert into \""DEBEZIUM\"".\""TEST\""(\""ID\"",\""NAME\"",\""TS\"",\""UT\"",\""DATE\"",\""UT2\"",\""C1\"",\""C2\"") values "" +
                 ""('1','Acme',TO_TIMESTAMP('2020-02-01 00:00:00.'),Unsupported Type,"" +
                 ""TO_DATE('2020-02-01 00:00:00', 'YYYY-MM-DD HH24:MI:SS'),Unsupported Type,NULL,NULL);"";
 
         LogMinerDmlEntry entry = fastDmlParser.parse(sql, null, null, null);
         assertThat(entry.getCommandType()).isEqualTo(Operation.CREATE);
         assertThat(entry.getOldValues()).isEmpty();
         assertThat(entry.getNewValues()).hasSize(8);
         assertThat(entry.getNewValues().get(0).getColumnName()).isEqualTo(""ID"");
         assertThat(entry.getNewValues().get(1).getColumnName()).isEqualTo(""NAME"");
         assertThat(entry.getNewValues().get(2).getColumnName()).isEqualTo(""TS"");
         assertThat(entry.getNewValues().get(3).getColumnName()).isEqualTo(""UT"");
         assertThat(entry.getNewValues().get(4).getColumnName()).isEqualTo(""DATE"");
         assertThat(entry.getNewValues().get(5).getColumnName()).isEqualTo(""UT2"");
         assertThat(entry.getNewValues().get(6).getColumnName()).isEqualTo(""C1"");
         assertThat(entry.getNewValues().get(0).getColumnData()).isEqualTo(""1"");
         assertThat(entry.getNewValues().get(1).getColumnData()).isEqualTo(""Acme"");
         assertThat(entry.getNewValues().get(2).getColumnData()).isEqualTo(""TO_TIMESTAMP('2020-02-01 00:00:00.')"");
@@ -61,27 +76,46 @@ public void testParsingInsert() throws Exception {
         assertThat(entry.getNewValues().get(5).getColumnData()).isNull();
         assertThat(entry.getNewValues().get(6).getColumnData()).isNull();
         assertThat(entry.getNewValues().get(7).getColumnData()).isNull();
     }
 
     @Test
     @FixFor(""DBZ-3078"")
     public void testParsingUpdate() throws Exception {
         String sql = ""update \""DEBEZIUM\"".\""TEST\"" "" +
                 ""set \""NAME\"" = 'Bob', \""TS\"" = TO_TIMESTAMP('2020-02-02 00:00:00.'), \""UT\"" = Unsupported Type, "" +
                 ""\""DATE\"" = TO_DATE('2020-02-02 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), \""UT2\"" = Unsupported Type, "" +
                 ""\""C1\"" = NULL where \""ID\"" = '1' and \""NAME\"" = 'Acme' and \""TS\"" = TO_TIMESTAMP('2020-02-01 00:00:00.') and "" +
                 ""\""UT\"" = Unsupported Type and \""DATE\"" = TO_DATE('2020-02-01 00:00:00', 'YYYY-MM-DD HH24:MI:SS') and "" +
                 ""\""UT2\"" = Unsupported Type and \""C1\"" = NULL and \""IS\"" IS NULL and \""IS2\"" IS NULL;"";
 
         LogMinerDmlEntry entry = fastDmlParser.parse(sql, null, null, null);
         assertThat(entry.getCommandType()).isEqualTo(Operation.UPDATE);
         assertThat(entry.getOldValues()).hasSize(9);
         assertThat(entry.getOldValues().get(0).getColumnName()).isEqualTo(""ID"");
         assertThat(entry.getOldValues().get(1).getColumnName()).isEqualTo(""NAME"");
         assertThat(entry.getOldValues().get(2).getColumnName()).isEqualTo(""TS"");
         assertThat(entry.getOldValues().get(3).getColumnName()).isEqualTo(""UT"");
         assertThat(entry.getOldValues().get(4).getColumnName()).isEqualTo(""DATE"");
         assertThat(entry.getOldValues().get(5).getColumnName()).isEqualTo(""UT2"");
         assertThat(entry.getOldValues().get(0).getColumnData()).isEqualTo(""1"");
         assertThat(entry.getOldValues().get(1).getColumnData()).isEqualTo(""Acme"");
         assertThat(entry.getOldValues().get(2).getColumnData()).isEqualTo(""TO_TIMESTAMP('2020-02-01 00:00:00.')"");
@@ -90,13 +124,19 @@ public void testParsingUpdate() throws Exception {
         assertThat(entry.getOldValues().get(5).getColumnData()).isNull();
         assertThat(entry.getOldValues().get(6).getColumnData()).isNull();
         assertThat(entry.getOldValues().get(7).getColumnData()).isNull();
         assertThat(entry.getNewValues()).hasSize(9);
         assertThat(entry.getNewValues().get(0).getColumnName()).isEqualTo(""ID"");
         assertThat(entry.getNewValues().get(1).getColumnName()).isEqualTo(""NAME"");
         assertThat(entry.getNewValues().get(2).getColumnName()).isEqualTo(""TS"");
         assertThat(entry.getNewValues().get(3).getColumnName()).isEqualTo(""UT"");
         assertThat(entry.getNewValues().get(4).getColumnName()).isEqualTo(""DATE"");
         assertThat(entry.getNewValues().get(5).getColumnName()).isEqualTo(""UT2"");
         assertThat(entry.getNewValues().get(0).getColumnData()).isEqualTo(""1"");
         assertThat(entry.getNewValues().get(1).getColumnData()).isEqualTo(""Bob"");
         assertThat(entry.getNewValues().get(2).getColumnData()).isEqualTo(""TO_TIMESTAMP('2020-02-02 00:00:00.')"");
@@ -106,57 +146,92 @@ public void testParsingUpdate() throws Exception {
         assertThat(entry.getNewValues().get(6).getColumnData()).isNull();
         assertThat(entry.getNewValues().get(7).getColumnData()).isNull();
         assertThat(entry.getNewValues().get(8).getColumnData()).isNull();
     }
 
     @Test
     @FixFor(""DBZ-3078"")
     public void testParsingDelete() throws Exception {
         String sql = ""delete from \""DEBEZIUM\"".\""TEST\"" "" +
                 ""where \""ID\"" = '1' and \""NAME\"" = 'Acme' and \""TS\"" = TO_TIMESTAMP('2020-02-01 00:00:00.') and "" +
                 ""\""UT\"" = Unsupported Type and \""DATE\"" = TO_DATE('2020-02-01 00:00:00', 'YYYY-MM-DD HH24:MI:SS') and "" +
                 ""\""IS\"" IS NULL and \""IS2\"" IS NULL;"";
 
         LogMinerDmlEntry entry = fastDmlParser.parse(sql, null, null, null);
         assertThat(entry.getCommandType()).isEqualTo(Operation.DELETE);
         assertThat(entry.getOldValues()).hasSize(7);
         assertThat(entry.getOldValues().get(0).getColumnName()).isEqualTo(""ID"");
         assertThat(entry.getOldValues().get(1).getColumnName()).isEqualTo(""NAME"");
         assertThat(entry.getOldValues().get(2).getColumnName()).isEqualTo(""TS"");
         assertThat(entry.getOldValues().get(3).getColumnName()).isEqualTo(""UT"");
         assertThat(entry.getOldValues().get(4).getColumnName()).isEqualTo(""DATE"");
         assertThat(entry.getOldValues().get(0).getColumnData()).isEqualTo(""1"");
         assertThat(entry.getOldValues().get(1).getColumnData()).isEqualTo(""Acme"");
         assertThat(entry.getOldValues().get(2).getColumnData()).isEqualTo(""TO_TIMESTAMP('2020-02-01 00:00:00.')"");
         assertThat(entry.getOldValues().get(3).getColumnData()).isNull();
         assertThat(entry.getOldValues().get(4).getColumnData()).isEqualTo(""TO_DATE('2020-02-01 00:00:00', 'YYYY-MM-DD HH24:MI:SS')"");
         assertThat(entry.getOldValues().get(5).getColumnData()).isNull();
         assertThat(entry.getOldValues().get(6).getColumnData()).isNull();
         assertThat(entry.getNewValues()).isEmpty();
     }
 
     @Test
     @FixFor(""DBZ-3235"")
     public void testParsingUpdateWithNoWhereClauseIsAcceptable() throws Exception {
         String sql = ""update \""DEBEZIUM\"".\""TEST\"" set \""COL1\"" = '1', \""COL2\"" = NULL, \""COL3\"" = 'Hello';"";
 
         LogMinerDmlEntry entry = fastDmlParser.parse(sql, null, null, null);
         assertThat(entry.getCommandType()).isEqualTo(Operation.UPDATE);
         assertThat(entry.getOldValues()).isEmpty();
         assertThat(entry.getNewValues()).hasSize(3);
         assertThat(entry.getNewValues().get(0).getColumnName()).isEqualTo(""COL1"");
         assertThat(entry.getNewValues().get(0).getColumnData()).isEqualTo(""1"");
         assertThat(entry.getNewValues().get(1).getColumnName()).isEqualTo(""COL2"");
         assertThat(entry.getNewValues().get(1).getColumnData()).isNull();
         assertThat(entry.getNewValues().get(2).getColumnName()).isEqualTo(""COL3"");
         assertThat(entry.getNewValues().get(2).getColumnData()).isEqualTo(""Hello"");
     }
 
     @Test
     @FixFor(""DBZ-3235"")
     public void testParsingDeleteWithNoWhereClauseIsAcceptable() throws Exception {
         String sql = ""delete from \""DEBEZIUM\"".\""TEST\"";"";
 
         LogMinerDmlEntry entry = fastDmlParser.parse(sql, null, null, null);
         assertThat(entry.getCommandType()).isEqualTo(Operation.DELETE);
         assertThat(entry.getOldValues()).isEmpty();
         assertThat(entry.getNewValues()).isEmpty();
",87,,,
