,diff,commit_id,summary,commit_time,files
256,"@@ -61,4 +61,13 @@ private static <T> void buildAccessibleClosure(BeanManagerImpl beanManager, Set<
         }
     }
 
 }
",417,,,
257,"@@ -19,6 +19,7 @@
 import java.io.ObjectStreamException;
 import java.io.Serializable;
 import java.lang.reflect.Method;
 
 import org.jboss.weld.annotated.enhanced.MethodSignature;
 import org.jboss.weld.annotated.enhanced.jlr.MethodSignatureImpl;
@@ -113,21 +114,36 @@ private boolean isToStringMethod(Method method) {
 
     private Class<?> getBusinessInterface(Method method) {
         Class<?> declaringClass = method.getDeclaringClass();
         if (declaringClass.equals(Object.class)) {
             return bean.getEjbDescriptor().getObjectInterface();
         }
         if (bean.getEjbDescriptor().getLocalBusinessInterfacesAsClasses().contains(declaringClass)) {
             return declaringClass;
         }
         // TODO we can certainly optimize this search algorithm!
         for (Class<?> view : bean.getEjbDescriptor().getLocalBusinessInterfacesAsClasses()) {
             for (Class<?> currentClass = view; currentClass != Object.class && currentClass != null; currentClass = currentClass.getSuperclass()) {
                 if (currentClass.equals(view)) {
                     return view;
                 }
             }
         }
         throw new RuntimeException(""Unable to locate a business interface declaring "" + method);
     }
 
     @SuppressWarnings(""unchecked"")
",209,,,
258,"@@ -18,6 +18,7 @@
 package org.jboss.weld.bean.proxy;
 
 import java.lang.reflect.Method;
 
 import org.jboss.classfilewriter.ClassFile;
 import org.jboss.weld.bean.SessionBean;
@@ -26,6 +27,8 @@
 import org.jboss.weld.util.bytecode.MethodInformation;
 import org.jboss.weld.util.bytecode.RuntimeMethodInformation;
 
 /**
  * This factory produces client proxies specific for enterprise beans, in
  * particular session beans. It adds the interface
@@ -43,7 +46,8 @@ public class EnterpriseProxyFactory<T> extends ProxyFactory<T> {
      * @param proxiedBeanType the actual enterprise bean
      */
     public EnterpriseProxyFactory(Class<T> proxiedBeanType, SessionBean<T> bean) {
         super(bean.getBeanManager().getContextId(), proxiedBeanType, bean.getTypes(), bean);
     }
 
     @Override
",254,,,
259,"@@ -54,6 +54,7 @@ public Class<?> apply(BusinessInterfaceDescriptor<?> input) {
     private final EjbDescriptor<T> delegate;
     private final Collection<MethodSignature> removeMethodSignatures;
     private final Set<Class<?>> localBusinessInterfaces;
 
     public InternalEjbDescriptor(EjbDescriptor<T> ejbDescriptor) {
         this.delegate = ejbDescriptor;
@@ -65,6 +66,7 @@ public InternalEjbDescriptor(EjbDescriptor<T> ejbDescriptor) {
             }
         }
         this.localBusinessInterfaces = ImmutableSet.copyOf(Collections2.transform(getLocalBusinessInterfaces(), BusinessInterfaceDescriptorToClassFunction.INSTANCE));
     }
 
     @Override
@@ -91,4 +93,8 @@ private static Class<?> findObjectInterface(Collection<BusinessInterfaceDescript
     public Set<Class<?>> getLocalBusinessInterfacesAsClasses() {
         return localBusinessInterfaces;
     }
 }
",131,,,
260,"@@ -228,6 +228,7 @@
                                 <jacoco.agent>${jacoco.agent}</jacoco.agent>
                                 <node.address>${node.address}</node.address>
                                 <additional.vm.args>${additional.vm.args}</additional.vm.args>
                             </systemProperties>
                             <test>${test}</test>
                             <parallel>none</parallel>
",418,,,
261,"@@ -0,0 +1,37 @@
",419,,,
262,"@@ -0,0 +1,26 @@
",420,,,
263,"@@ -0,0 +1,21 @@
",421,,,
264,"@@ -0,0 +1,49 @@
",422,,,
265,"@@ -0,0 +1,37 @@
",423,,,
266,"@@ -0,0 +1,26 @@
",424,,,
267,"@@ -0,0 +1,24 @@
",425,,,
268,"@@ -0,0 +1,49 @@
",426,,,
269,"@@ -335,7 +335,7 @@ protected <T, S> boolean fireProcessBeanAttributes(AbstractBean<T, S> bean) {
             return true;
         }
         if (event.isDirty()) {
             bean.setAttributes(ExternalBeanAttributesFactory.<T>of(event.getBeanAttributes(), manager));
             bean.checkSpecialization();
         }
         return false;
",121,,,
270,"@@ -45,6 +45,6 @@ protected void addSyntheticAnnotatedType(AnnotatedType<?> type, String id) {
     }
 
     protected void storeSyntheticAnnotatedType(BeanDeployment deployment, AnnotatedType<?> type, String id) {
         deployment.getBeanDeployer().addSyntheticClass(type, getSyntheticAnnotatedTypeSource(), id);
     }
 }
",427,,,
271,"@@ -22,34 +22,24 @@
 import java.util.Collection;
 
 import javax.enterprise.context.spi.Context;
 import javax.enterprise.inject.spi.Extension;
 
 import org.jboss.weld.bootstrap.BeanDeployment;
 import org.jboss.weld.bootstrap.BeanDeploymentArchiveMapping;
 import org.jboss.weld.bootstrap.ContextHolder;
 import org.jboss.weld.bootstrap.spi.Deployment;
 import org.jboss.weld.exceptions.IllegalStateException;
 import org.jboss.weld.logging.BootstrapLogger;
 import org.jboss.weld.manager.BeanManagerImpl;
 import org.jboss.weld.metadata.TypeStore;
 import org.jboss.weld.util.DeploymentStructures;
 
 /**
  * @author pmuir
  */
 public abstract class AbstractBeanDiscoveryEvent extends AbstractDefinitionContainerEvent implements NotificationListener {
 
     private final BeanDeploymentArchiveMapping bdaMapping;
     private final Deployment deployment;
     private final Collection<ContextHolder<? extends Context>> contexts;
 
     /*
      * The receiver object and the observer method being used for event dispatch at a given time. This information is required
      * for implementing ProcessSyntheticAnnotatedType properly. The information must be set by an
      * ObserverMethod implementation before invoking the target observer method and unset once the notification is complete.
      */
     private Extension receiver;
 
     public AbstractBeanDiscoveryEvent(BeanManagerImpl beanManager, Type rawType, BeanDeploymentArchiveMapping bdaMapping, Deployment deployment, Collection<ContextHolder<? extends Context>> contexts) {
         super(beanManager, rawType, EMPTY_TYPES);
         this.bdaMapping = bdaMapping;
@@ -79,31 +69,4 @@ protected TypeStore getTypeStore() {
     protected BeanDeployment getOrCreateBeanDeployment(Class<?> clazz) {
         return DeploymentStructures.getOrCreateBeanDeployment(deployment, getBeanManager(), bdaMapping, contexts, clazz);
     }
 
     @Override
     public void preNotify(Extension extension) {
         this.receiver = extension;
     }
 
     @Override
     public void postNotify(Extension extension) {
         this.receiver = null;
     }
 
     protected Extension getSyntheticAnnotatedTypeSource() {
         return receiver;
     }
 
     /**
      * Checks that this event is currently being delivered to an extension. Otherwise, {@link IllegalStateException}
      * is thrown. This guarantees that methods of container lifecycle events are not called outside of extension
      * observer method invocations.
      *
      * @throws IllegalStateException if this method is not called within extension observer method invocation
      */
     protected void checkWithinObserverNotification() {
         if (receiver == null) {
             throw BootstrapLogger.LOG.containerLifecycleEventMethodInvokedOutsideObserver();
         }
     }
 }
",233,,,
272,"@@ -23,7 +23,7 @@
 import org.jboss.weld.manager.BeanManagerImpl;
 import org.jboss.weld.util.reflection.ParameterizedTypeImpl;
 
 public abstract class AbstractContainerEvent implements ContainerEvent {
 
     private final List<Throwable> errors;
     private final BeanManagerImpl beanManager;
",125,,,
273,"@@ -18,6 +18,7 @@
 
 import org.jboss.weld.exceptions.DefinitionException;
 import org.jboss.weld.manager.BeanManagerImpl;
 
 import java.lang.reflect.Type;
 
@@ -30,6 +31,12 @@ protected AbstractDefinitionContainerEvent(BeanManagerImpl beanManager, Type raw
         super(beanManager, rawType, actualTypeArguments);
     }
 
     @Override
     public void fire() {
         super.fire();
",428,,,
274,"@@ -32,15 +32,13 @@ public AbstractProcessClassBean(BeanManagerImpl beanManager, Type rawType, Type[
         this.bean = bean;
     }
 
     public void addDefinitionError(Throwable t) {
         getErrors().add(t);
     }
 
     public Annotated getAnnotated() {
         return bean.getAnnotated();
     }
 
     public B getBean() {
         return bean;
     }
 
",2,,,
275,"@@ -38,7 +38,7 @@ protected static <X> InjectionTarget<X> fire(BeanManagerImpl beanManager, Annota
         ProcessSimpleInjectionTarget<X> processSimpleInjectionTarget = new ProcessSimpleInjectionTarget<X>(beanManager, annotatedType, injectionTarget) {
         };
         processSimpleInjectionTarget.fire();
         return processSimpleInjectionTarget.getInjectionTarget();
     }
 
     protected final AnnotatedType<T> annotatedType;
@@ -48,15 +48,12 @@ protected AbstractProcessInjectionTarget(BeanManagerImpl beanManager, AnnotatedT
         this.annotatedType = annotatedType;
     }
 
     public void addDefinitionError(Throwable t) {
         getErrors().add(t);
     }
 
     public List<Throwable> getDefinitionErrors() {
         return super.getErrors();
     }
 
     public AnnotatedType<T> getAnnotatedType() {
         return annotatedType;
     }
 
",133,,,
276,"@@ -36,19 +36,18 @@ public AbstractProcessProducerBean(BeanManagerImpl beanManager, Type rawType, Ty
         this.bean = bean;
     }
 
     public void addDefinitionError(Throwable t) {
         getErrors().add(t);
     }
 
     public Annotated getAnnotated() {
         return bean.getAnnotated();
     }
 
     public B getBean() {
         return bean;
     }
 
     public AnnotatedParameter<T> getAnnotatedDisposedParameter() {
         if (getBean().getProducer() instanceof AbstractMemberProducer<?, ?>) {
             AbstractMemberProducer<?, ?> producer = (AbstractMemberProducer<?, ?>) getBean().getProducer();
             if (producer.getDisposalMethod() != null) {
",429,,,
277,"@@ -21,8 +21,6 @@
 
 import java.lang.annotation.Annotation;
 import java.util.Collection;
 import java.util.Collections;
 import java.util.List;
 import java.util.Set;
 
 import javax.enterprise.context.spi.Context;
@@ -65,22 +63,11 @@ protected AfterBeanDiscoveryImpl(BeanManagerImpl beanManager, Deployment deploym
 
     private final SlimAnnotatedTypeStore slimAnnotatedTypeStore;
 
     @Override
     public void addDefinitionError(Throwable t) {
         Preconditions.checkArgumentNotNull(t, ""Throwable t"");
         checkWithinObserverNotification();
         getErrors().add(t);
     }
 
     public List<Throwable> getDefinitionErrors() {
         return Collections.unmodifiableList(getErrors());
     }
 
     @Override
     public void addBean(Bean<?> bean) {
         Preconditions.checkArgumentNotNull(bean, ""bean"");
         validateBean(bean);
         checkWithinObserverNotification();
         processBean(bean);
     }
 
@@ -142,6 +129,7 @@ private static void validateDecorator(Decorator<?> decorator, BeanManager beanMa
 
     @Override
     public void addContext(Context context) {
         Preconditions.checkArgumentNotNull(context, ""context"");
         Class<? extends Annotation> scope = context.getScope();
         if (scope == null) {
@@ -151,14 +139,13 @@ public void addContext(Context context) {
         //  if (!getBeanManager().isScope(scope)) {
         //      throw MetadataLogger.LOG.contextGetScopeIsNotAScope(scope, context);
         //  }
         checkWithinObserverNotification();
         getBeanManager().addContext(context);
     }
 
     @Override
     public void addObserverMethod(ObserverMethod<?> observerMethod) {
         Preconditions.checkArgumentNotNull(observerMethod, ""observerMethod"");
         checkWithinObserverNotification();
         BeanManagerImpl manager = getOrCreateBeanDeployment(observerMethod.getBeanClass()).getBeanManager();
         validateObserverMethod(observerMethod, manager);
         if (Observers.isObserverMethodEnabled(observerMethod, manager)) {
",10,,,
278,"@@ -33,6 +33,7 @@ protected AfterDeploymentValidationImpl(BeanManagerImpl beanManager) {
     }
 
     public void addDeploymentProblem(Throwable t) {
         getErrors().add(t);
     }
 
",215,,,
279,"@@ -81,7 +81,7 @@ public void addAnnotatedType(AnnotatedType<?> type, String id) {
     @Override
     protected void storeSyntheticAnnotatedType(BeanDeployment deployment, AnnotatedType<?> type, String id) {
         SlimAnnotatedType<?> annotatedType = transformer.getUnbackedAnnotatedType(type, getBeanManager().getId(), id);
         Extension extension = getSyntheticAnnotatedTypeSource();
         SlimAnnotatedTypeContext<?> annotatedTypeContext = SlimAnnotatedTypeContext.of(annotatedType, transformer, extension);
 
         ProcessAnnotatedTypeImpl<?> event = events.fireProcessAnnotatedType(getBeanManager(), annotatedTypeContext);
",430,,,
280,"@@ -16,11 +16,49 @@
  */
 package org.jboss.weld.bootstrap.events;
 
 /**
  * Marker for lifecycle events dispatched by the Weld container.
  *
  * @author Jozef Hartinger
  *
  */
 public interface ContainerEvent {
 }
",431,,,
281,"@@ -34,7 +34,7 @@
  * @author Jozef Hartinger
  */
 @SuppressWarnings(""rawtypes"")
 public class ProcessAnnotatedTypeImpl<X> implements ProcessAnnotatedType<X>, ContainerEvent {
 
     private final SlimAnnotatedType<X> originalAnnotatedType;
     private final BeanManagerImpl manager;
@@ -53,6 +53,7 @@ protected ProcessAnnotatedTypeImpl(BeanManagerImpl beanManager, SlimAnnotatedTyp
 
     @Override
     public AnnotatedType<X> getAnnotatedType() {
         return annotatedType;
     }
 
@@ -74,6 +75,7 @@ public SlimAnnotatedType<X> getOriginalAnnotatedType() {
 
     @Override
     public void setAnnotatedType(AnnotatedType<X> type) {
         if (type == null) {
             throw BootstrapLogger.LOG.annotationTypeNull(this);
         }
@@ -86,6 +88,7 @@ public void setAnnotatedType(AnnotatedType<X> type) {
 
     @Override
     public void veto() {
         this.veto = true;
     }
 
",96,,,
282,"@@ -53,27 +53,30 @@ private ProcessBeanAttributesImpl(BeanManagerImpl beanManager, BeanAttributes<T>
 
     @Override
     public Annotated getAnnotated() {
         return annotated;
     }
 
     @Override
     public BeanAttributes<T> getBeanAttributes() {
         return attributes;
     }
 
     @Override
     public void setBeanAttributes(BeanAttributes<T> beanAttributes) {
         attributes = beanAttributes;
         dirty = true;
     }
 
     @Override
     public void addDefinitionError(Throwable t) {
         getErrors().add(t);
     }
 
     @Override
     public void veto() {
         veto = true;
     }
 
",432,,,
283,"@@ -52,15 +52,13 @@ public ProcessBeanImpl(BeanManagerImpl beanManager, Bean<X> bean, Annotated anno
         this.annotated = annotated;
     }
 
     public void addDefinitionError(Throwable t) {
         getErrors().add(t);
     }
 
     public Annotated getAnnotated() {
         return annotated;
     }
 
     public Bean<X> getBean() {
         return bean;
     }
 
",433,,,
284,"@@ -33,10 +33,12 @@ public ProcessBeanInjectionTarget(BeanManagerImpl beanManager, AbstractClassBean
     }
 
     public InjectionTarget<X> getInjectionTarget() {
         return classBean.getProducer();
     }
 
     public void setInjectionTarget(InjectionTarget<X> injectionTarget) {
         classBean.setProducer(injectionTarget);
     }
 
",434,,,
285,"@@ -39,7 +39,7 @@ protected static <T, X> FieldInjectionPointAttributes<T, X> fire(FieldInjectionP
         if (!event.isDirty()) {
             return attributes;
         } else {
             return ForwardingFieldInjectionPointAttributes.of(event.getInjectionPoint());
         }
     }
 
@@ -50,7 +50,7 @@ public static <T, X> ParameterInjectionPointAttributes<T, X> fire(ParameterInjec
         if (!event.isDirty()) {
             return attributes;
         } else {
             return ForwardingParameterInjectionPointAttributes.of(event.getInjectionPoint());
         }
     }
 
@@ -64,20 +64,21 @@ protected ProcessInjectionPointImpl(InjectionPoint ip, Class<?> declaringCompone
 
     @Override
     public InjectionPoint getInjectionPoint() {
         return ip;
     }
 
     @Override
     public void setInjectionPoint(InjectionPoint injectionPoint) {
         ip = injectionPoint;
         dirty = true;
     }
 
     @Override
     public void addDefinitionError(Throwable t) {
         getErrors().add(t);
     }
 
     public boolean isDirty() {
         return dirty;
     }
",435,,,
286,"@@ -37,6 +37,7 @@ public ProcessManagedBeanImpl(BeanManagerImpl beanManager, ManagedBean<X> bean)
     }
 
     public AnnotatedType<X> getAnnotatedBeanClass() {
         return getBean().getAnnotated();
     }
 
",436,,,
287,"@@ -55,15 +55,13 @@ public ProcessObserverMethodImpl(BeanManagerImpl beanManager, AnnotatedMethod<X>
         this.observerMethod = observerMethod;
     }
 
     public void addDefinitionError(Throwable t) {
         getErrors().add(t);
     }
 
     public AnnotatedMethod<X> getAnnotatedMethod() {
         return beanMethod;
     }
 
     public ObserverMethod<T> getObserverMethod() {
         return observerMethod;
     }
 
",243,,,
288,"@@ -40,6 +40,7 @@ private ProcessProducerFieldImpl(BeanManagerImpl beanManager, ProducerField<T, X
     }
 
     public AnnotatedField<T> getAnnotatedProducerField() {
         if (getBean().getAnnotated() != null) {
             return cast(getBean().getAnnotated());
         } else {
",437,,,
289,"@@ -45,19 +45,18 @@ private ProcessProducerImpl(BeanManagerImpl beanManager, AnnotatedMember<T> anno
         this.annotatedMember = annotatedMember;
     }
 
     public void addDefinitionError(Throwable t) {
         getErrors().add(t);
     }
 
     public AnnotatedMember<T> getAnnotatedMember() {
         return annotatedMember;
     }
 
     public Producer<X> getProducer() {
         return bean.getProducer();
     }
 
     public void setProducer(Producer<X> producer) {
         this.bean.setProducer(producer);
     }
 
",193,,,
290,"@@ -41,6 +41,7 @@ private ProcessProducerMethodImpl(BeanManagerImpl beanManager, ProducerMethod<T,
     }
 
     public AnnotatedMethod<T> getAnnotatedProducerMethod() {
         if (getBean().getAnnotated() != null) {
             return cast(getBean().getAnnotated());
         } else {
",438,,,
291,"@@ -46,10 +46,12 @@ public AnnotatedType<X> getAnnotatedSessionBeanClass() {
     }
 
     public String getEjbName() {
         return getBean().getEjbDescriptor().getEjbName();
     }
 
     public SessionBeanType getSessionBeanType() {
         if (getBean().getEjbDescriptor().isStateless()) {
             return SessionBeanType.STATELESS;
         } else if (getBean().getEjbDescriptor().isStateful()) {
@@ -62,6 +64,7 @@ public SessionBeanType getSessionBeanType() {
     }
 
     public AnnotatedType<Object> getAnnotatedBeanClass() {
         return getBean().getAnnotated();
     }
 
",439,,,
292,"@@ -32,11 +32,18 @@ public ProcessSimpleInjectionTarget(BeanManagerImpl beanManager, AnnotatedType<X
         this.injectionTarget = injectionTarget;
     }
 
     public InjectionTarget<X> getInjectionTarget() {
         return injectionTarget;
     }
 
     public void setInjectionTarget(InjectionTarget<X> injectionTarget) {
         this.injectionTarget = injectionTarget;
     }
 
",440,,,
293,"@@ -38,6 +38,7 @@ public ProcessSyntheticAnnotatedTypeImpl(BeanManagerImpl beanManager, SlimAnnota
 
     @Override
     public Extension getSource() {
         return source;
     }
 }
",441,,,
294,"@@ -19,6 +19,7 @@
 import javax.enterprise.event.Observes;
 import javax.enterprise.inject.spi.AfterBeanDiscovery;
 import javax.enterprise.inject.spi.AfterDeploymentValidation;
 import javax.enterprise.inject.spi.BeforeBeanDiscovery;
 import javax.enterprise.inject.spi.Extension;
 import javax.enterprise.inject.spi.ProcessAnnotatedType;
@@ -59,7 +60,7 @@ public class ExtensionObserver implements Extension {
     private boolean processSessionBean;
     private boolean processAnnotatedType;
 
     private ProcessProducerMethod<?, ?> processProducerMethodInstance;
 
     public void observeAll(@Observes Object event) {
         if (event instanceof BeforeBeanDiscovery) {
@@ -126,7 +127,7 @@ public void observeProcessProducer(@Observes ProcessProducer<?, ?> event) {
 
     public void observeProcessProducerMethod(@Observes ProcessProducerMethod<?, Stable> event) {
         processProducerMethod = true;
         this.processProducerMethodInstance = event;
     }
 
     public void observeProcessProducerField(@Observes ProcessProducerField<?, ?> event) {
@@ -237,8 +238,8 @@ public boolean isProcessProducerMethod() {
         return processProducerMethod;
     }
 
     public ProcessProducerMethod<?, ?> getProcessProducerMethodInstance() {
         return processProducerMethodInstance;
     }
 
     public boolean isProcessSessionBean() {
",442,,,
295,"@@ -57,7 +57,7 @@ public void testExtensionInjectableAsBean(SimpleExtension extension) {
     */
     @Test
     public void testGetNonExistentDisposalMethod(ExtensionObserver extensionObserver) {
         assertNull(extensionObserver.getProcessProducerMethodInstance().getAnnotatedDisposedParameter());
     }
 
     @Test
",53,,,
296,"@@ -19,11 +19,9 @@
 
 import java.lang.annotation.Annotation;
 import java.lang.reflect.Type;
 import java.util.ArrayList;
 import java.util.Arrays;
 import java.util.Collections;
 import java.util.HashSet;
 import java.util.List;
 import java.util.Set;
 
 import javax.enterprise.context.Dependent;
@@ -39,7 +37,8 @@ public class MyExtension implements Extension {
 
    public static final String PROGRAMMATICALLY_ADDED_BEAN_NAME = ""programmaticallyAdded"";
 
     public static List<ProcessBeanAttributes<?>> receivedProcessBeanAttributesEvents = new ArrayList<ProcessBeanAttributes<?>>();
 
     public void addBean(@Observes AfterBeanDiscovery abd) {
         abd.addBean(new Bean<Foo>() {
@@ -100,6 +99,7 @@ public void destroy(Foo instance, CreationalContext<Foo> creationalContext) {
     }
 
     public void processBeanAttributes(@Observes ProcessBeanAttributes<?> event) {
         receivedProcessBeanAttributesEvents.add(event);
     }
 }
",443,,,
297,"@@ -17,11 +17,10 @@
 
 package org.jboss.weld.tests.extensions.lifecycle.processBeanAttributes.notfired;
 
 import static org.junit.Assert.*;
 
 import java.lang.reflect.Type;
 import java.security.Principal;
 import java.util.Set;
 
 import javax.enterprise.context.Conversation;
 import javax.enterprise.event.Event;
@@ -33,7 +32,6 @@
 import javax.enterprise.inject.spi.Extension;
 import javax.enterprise.inject.spi.InjectionPoint;
 import javax.enterprise.inject.spi.Interceptor;
 import javax.enterprise.inject.spi.ProcessBeanAttributes;
 import javax.servlet.ServletContext;
 import javax.servlet.http.HttpServletRequest;
 import javax.servlet.http.HttpSession;
@@ -65,41 +63,15 @@ public static Archive<?> getDeployment() {
 
     @Test
     public void testProcessBeanAttributesNotFiredForProgrammaticallyAddedBeans() {
         for (ProcessBeanAttributes<?> event : MyExtension.receivedProcessBeanAttributesEvents) {
             if (isProgrammaticallyAddedBean(event)) {
                 fail(""ProcessBeanAttributes fired for programmatically added bean"");
             }
         }
     }
 
     @Test
     public void testProcessBeanAttributesNotFiredForBuiltInBeans() {
         for (ProcessBeanAttributes<?> event : MyExtension.receivedProcessBeanAttributesEvents) {
             if (isBuiltInBean(event)) {
                 fail(""ProcessBeanAttributes was called for built-in bean "" + event.getAnnotated());
             }
         }
     }
 
     private boolean isProgrammaticallyAddedBean(ProcessBeanAttributes<?> event) {
         return MyExtension.PROGRAMMATICALLY_ADDED_BEAN_NAME.equals(event.getBeanAttributes().getName());
     }
 
     private boolean isBuiltInBean(ProcessBeanAttributes<?> event) {
         Set<Type> types = event.getBeanAttributes().getTypes();
         return types.contains(Instance.class)
             || types.contains(Bean.class)
             || types.contains(Event.class)
             || types.contains(EventMetadata.class)
             || types.contains(InjectionPoint.class)
             || types.contains(BeanManager.class)
             || types.contains(Decorator.class)
             || types.contains(Interceptor.class)
             || types.contains(UserTransaction.class)
             || types.contains(Principal.class)
             || types.contains(HttpServletRequest.class)
             || types.contains(HttpSession.class)
             || types.contains(Conversation.class)
             || types.contains(ServletContext.class);
     }
 }
",444,,,
298,"@@ -40,6 +40,37 @@
                     <exclude name="".*""/>
                 </methods>
             </class>
 
             <!-- Issues in Weld (the RI) -->
 
",282,,,
299,"@@ -0,0 +1,21 @@
",445,,,
300,"@@ -0,0 +1,22 @@
",446,,,
301,"@@ -0,0 +1,22 @@
",447,,,
302,"@@ -0,0 +1,22 @@
",448,,,
303,"@@ -0,0 +1,64 @@
",449,,,
304,"@@ -34,23 +34,12 @@ public class TypeClosureLazyValueHolder extends LazyValueHolder<Set<Type>> {
 
     private final Type type;
 
     private final Set<Type> types;
 
     public TypeClosureLazyValueHolder(Type type) {
         this.type = type;
         this.types = null;
     }
 
     public TypeClosureLazyValueHolder(Set<Type> types) {
         this.type = null;
         this.types = types;
     }
 
     @Override
     protected Set<Type> computeValue() {
         if (types != null) {
             return types;
         }
         return immutableSet(new HierarchyDiscovery(type).getTypeClosure());
     }
 
",212,,,
305,"@@ -3,16 +3,13 @@
 import java.io.Serializable;
 import java.lang.reflect.Member;
 import java.lang.reflect.Type;
 import java.util.Set;
 
 import javax.enterprise.inject.spi.AnnotatedMember;
 
 import org.jboss.weld.logging.BeanLogger;
 import org.jboss.weld.resources.ReflectionCache;
 import org.jboss.weld.resources.SharedObjectCache;
 import org.jboss.weld.serialization.AbstractSerializableHolder;
 import org.jboss.weld.util.LazyValueHolder;
 import org.jboss.weld.util.reflection.RawType;
 import org.jboss.weld.util.reflection.Reflections;
 
 public abstract class BackedAnnotatedMember<X> extends BackedAnnotated implements AnnotatedMember<X> {
@@ -24,11 +21,6 @@ public BackedAnnotatedMember(Type baseType, BackedAnnotatedType<X> declaringType
         this.declaringType = declaringType;
     }
 
     @Override
     protected LazyValueHolder<Set<Type>> initTypeClosure(Type baseType, SharedObjectCache cache) {
         return cache.getTypeClosureHolder(RawType.wrap(baseType));
     }
 
     public boolean isStatic() {
         return Reflections.isStatic(getJavaMember());
     }
",57,,,
306,"@@ -17,9 +17,7 @@
 import org.jboss.weld.logging.BeanLogger;
 import org.jboss.weld.resources.ReflectionCache;
 import org.jboss.weld.resources.SharedObjectCache;
 import org.jboss.weld.util.LazyValueHolder;
 import org.jboss.weld.util.reflection.Formats;
 import org.jboss.weld.util.reflection.RawType;
 
 import edu.umd.cs.findbugs.annotations.SuppressWarnings;
 
@@ -39,11 +37,6 @@ public BackedAnnotatedParameter(Type baseType, Annotation[] annotations, int pos
         this.declaringCallable = declaringCallable;
     }
 
     @Override
     protected LazyValueHolder<Set<Type>> initTypeClosure(Type baseType, SharedObjectCache cache) {
         return cache.getTypeClosureHolder(RawType.wrap(baseType));
     }
 
     @Override
     public int getPosition() {
         return position;
",248,,,
307,"@@ -29,6 +29,7 @@
 import org.jboss.weld.security.GetDeclaredFieldsAction;
 import org.jboss.weld.security.GetDeclaredMethodsAction;
 import org.jboss.weld.util.LazyValueHolder;
 import org.jboss.weld.util.collections.ArraySet;
 import org.jboss.weld.util.reflection.Formats;
 import org.jboss.weld.util.reflection.Reflections;
@@ -67,6 +68,11 @@ private BackedAnnotatedType(Class<X> rawType, Type baseType, SharedObjectCache s
         this.identifier = AnnotatedTypeIdentifier.forBackedAnnotatedType(contextId, rawType, baseType, bdaId);
     }
 
     @Override
     protected AnnotatedElement getAnnotatedElement() {
         return javaClass;
",179,,,
308,"@@ -27,7 +27,7 @@ public static <T extends Context> ContextBean<T> of(ContextHolder<T> context, Be
     public ContextBean(ContextHolder<T> contextHolder, BeanManagerImpl beanManager) {
         super(new StringBeanIdentifier(BeanIdentifiers.forBuiltInBean(beanManager, contextHolder.getType(), null)), beanManager, contextHolder.getType());
         this.context = contextHolder.getContext();
         this.types = new HierarchyDiscovery(contextHolder.getType()).getTypeClosure();
         this.qualifiers = contextHolder.getQualifiers();
     }
 
",450,,,
309,"@@ -163,7 +163,7 @@ private Object readResolve() throws ObjectStreamException {
 
     private void discoverBusinessInterfaces(Map<Class<?>, Class<?>> typeToBusinessInterfaceMap, Set<Class<?>> businessInterfaces) {
         for (Class<?> businessInterfaceClass : businessInterfaces) {
             for (Class<?> type : new HierarchyDiscovery(businessInterfaceClass).getTypeMap().keySet()) {
                 typeToBusinessInterfaceMap.put(type, businessInterfaceClass);
             }
         }
",209,,,
310,"@@ -16,13 +16,10 @@
  */
 package org.jboss.weld.resources;
 
 import java.lang.reflect.Type;
 import java.util.Map;
 import java.util.Set;
 
 import org.jboss.weld.Container;
 import org.jboss.weld.annotated.enhanced.TypeClosureLazyValueHolder;
 import org.jboss.weld.util.LazyValueHolder;
 
 /**
  * Convenience methods to access the shared object cache
@@ -51,14 +48,6 @@ public static <K, V> Map<K, V> wrap(String contextId, Map<K, V> map) {
         return map;
     }
 
     public static LazyValueHolder<Set<Type>> getTypeClosureHolder(String contextId,Type type) {
         SharedObjectCache cache = getSharedObjectCache(contextId);
         if (cache != null) {
             return cache.getTypeClosureHolder(type);
         }
         return new TypeClosureLazyValueHolder(type);
     }
 
     // this may return null in a test environment
     private static SharedObjectCache getSharedObjectCache(String contextId) {
         try {
",451,,,
311,"@@ -458,7 +458,7 @@ public static <T> Set<Type> getTypes(EnhancedAnnotated<T, ?> annotated, EjbDescr
         ArraySet<Type> types = new ArraySet<Type>();
         // session beans
         Map<Class<?>, Type> typeMap = new LinkedHashMap<Class<?>, Type>();
         HierarchyDiscovery beanClassDiscovery = new HierarchyDiscovery(ejbDescriptor.getBeanClass());
         for (BusinessInterfaceDescriptor<?> businessInterfaceDescriptor : ejbDescriptor.getLocalBusinessInterfaces()) {
             // first we need to resolve the local interface
             Type resolvedLocalInterface = beanClassDiscovery.resolveType(Types.getCanonicalType(businessInterfaceDescriptor.getInterface()));
",47,,,
