,diff,commit_id,summary,commit_time,files
1170,"@@ -40,6 +40,9 @@
 import org.wildfly.common.Assert;
 import org.wildfly.security.SecurityFactory;
 import org.wildfly.security.auth.principal.AnonymousPrincipal;
 import org.wildfly.security.permission.ElytronPermission;
 
 /**
@@ -122,6 +125,14 @@ public AuthenticationConfiguration getAuthenticationConfiguration(URI uri, Authe
         if (userInfo != null && configuration.getPrincipal() == AnonymousPrincipal.getInstance()) {
             configuration = configuration.useName(userInfo);
         }
 
         log.tracef(""getAuthenticationConfiguration uri=%s, protocolDefaultPort=%d, abstractType=%s, abstractTypeAuthority=%s, MatchRule=[%s], AuthenticationConfiguration=[%s]"",
                 uri, protocolDefaultPort, abstractType, abstractTypeAuthority, node != null ? node.rule : null, configuration);
",30,,,
1171,"@@ -1078,51 +1078,6 @@ public AuthenticationConfiguration setSaslMechanismSelector(SaslMechanismSelecto
         return new AuthenticationConfiguration(this, SET_SASL_SELECTOR, saslMechanismSelector);
     }
 
     /**
      * Create a new configuration which is the same as this configuration, but which does not forbid any SASL mechanisms.
      *
      * @return the new configuration.
      */
     public AuthenticationConfiguration allowAllSaslMechanisms() {
         return setSaslMechanismSelector(SaslMechanismSelector.ALL);
     }
 
     /**
      * Create a new configuration which is the same as this configuration, but which explicitly allows only the given named mechanisms.
      * Any unlisted mechanisms will not be supported unless the configuration supports it.
      *
      * @param names the mechanism names
      * @return the new configuration
      */
     public AuthenticationConfiguration allowSaslMechanisms(String... names) {
         if (names == null || names.length == 0) {
             // clear out all explicitly-allowed names
             return setSaslMechanismSelector(null);
         }
         SaslMechanismSelector selector = SaslMechanismSelector.NONE;
         for (String name : names) {
             selector = selector.addMechanism(name);
         }
         return setSaslMechanismSelector(selector);
     }
 
     /**
      * Create a new configuration which is the same as this configuration, but which forbids the given named mechanisms.
      *
      * @param names the mechanism names
      * @return the new configuration
      */
     public AuthenticationConfiguration forbidSaslMechanisms(String... names) {
         SaslMechanismSelector selector = saslMechanismSelector;
         if (selector == null) {
             selector = SaslMechanismSelector.DEFAULT;
         }
         for (String name : names) {
             selector = selector.forbidMechanism(name);
         }
         return setSaslMechanismSelector(selector);
     }
 
     // other
 
     /**
",58,,,
1172,"@@ -701,30 +701,9 @@ static void parseAuthenticationConfigurationType(ConfigurationXMLStreamReader re
                         configuration = andThenOp(configuration, parentConfig -> parentConfig.useMechanismProperties(mechanismProperties, true));
                         break;
                     }
                     case ""allow-all-sasl-mechanisms"": {
                         if (isSet(foundBits, 6)) throw reader.unexpectedElement();
                         foundBits = setBit(foundBits, 6);
                         parseEmptyType(reader);
                         configuration = andThenOp(configuration, AuthenticationConfiguration::allowAllSaslMechanisms);
                         break;
                     }
                     case ""allow-sasl-mechanisms"": {
                         if (isSet(foundBits, 7)) throw reader.unexpectedElement();
                         foundBits = setBit(foundBits, 7);
                         final String[] names = parseNamesType(reader);
                         configuration = andThenOp(configuration, parentConfig -> parentConfig.allowSaslMechanisms(names));
                         break;
                     }
                     case ""forbid-sasl-mechanisms"": {
                         if (isSet(foundBits, 8)) throw reader.unexpectedElement();
                         foundBits = setBit(foundBits, 8);
                         final String[] names = parseNamesType(reader);
                         configuration = andThenOp(configuration, parentConfig -> parentConfig.forbidSaslMechanisms(names));
                         break;
                     }
                     case ""sasl-mechanism-selector"": {
                         if (isSet(foundBits, 14)) throw reader.unexpectedElement();
                         foundBits = setBit(foundBits, 14);
                         final SaslMechanismSelector selector = parseSaslMechanismSelectorType(reader);
                         configuration = andThenOp(configuration, parentConfig -> parentConfig.setSaslMechanismSelector(selector));
                         break;
",105,,,
1173,"@@ -150,11 +150,29 @@ public SaslMechanismSelector addMechanism(String mechName) {
         return new AddSelector(this, mechName);
     }
 
     public SaslMechanismSelector forbidMechanism(String mechName) {
         Assert.checkNotNullParam(""mechName"", mechName);
         return new ForbidSelector(this, mechName);
     }
 
     public SaslMechanismSelector addMatching(SaslMechanismPredicate predicate) {
         Assert.checkNotNullParam(""predicate"", predicate);
         return new AddMatchingSelector(this, predicate);
",585,,,
1174,"@@ -85,7 +85,7 @@ public void testSaslMechConfiguration() throws Exception {
             ""<authentication-client xmlns=\""urn:elytron:1.0\"">\n"" +
             ""    <authentication-configurations>\n"" +
             ""        <configuration name=\""test-1\"">\n"" +
             ""            <allow-sasl-mechanisms names=\""someName\""/>\n"" +
             ""        </configuration>\n"" +
             ""        <configuration name=\""test-2\"">\n"" +
             ""            <sasl-mechanism-selector selector=\""someName\""/>\n"" +
@@ -188,7 +188,7 @@ public void testRuleConfiguration() throws Exception {
             ""            <set-host name=\""localhost\""/>\n"" +
             ""            <set-protocol name=\""HTTP\""/>\n"" +
             ""            <set-user-name name=\""jane\""/>\n"" +
             ""            <allow-all-sasl-mechanisms />\n"" +
             ""            <set-mechanism-realm name=\""mainRealm\""/>\n"" +
             ""            <set-mechanism-properties>\n"" +
             ""                <property key=\""key-one\"" value=\""value-one\""/>\n"" +
@@ -308,7 +308,7 @@ public void testConfigurationWithUndefinedCredentialStore() throws Exception {
                 ""            <set-host name=\""localhost\""/>\n"" +
                 ""            <set-protocol name=\""HTTP\""/>\n"" +
                 ""            <set-user-name name=\""jane\""/>\n"" +
                 ""            <allow-all-sasl-mechanisms />\n"" +
                 ""            <set-mechanism-realm name=\""mainRealm\""/>\n"" +
                 ""            <set-mechanism-properties>\n"" +
                 ""                <property key=\""key-one\"" value=\""value-one\""/>\n"" +
",94,,,
1175,"@@ -48,6 +48,7 @@
 import org.wildfly.security.credential.store.CredentialStoreBuilder;
 import org.wildfly.security.credential.store.impl.KeyStoreCredentialStore;
 import org.wildfly.security.password.interfaces.ClearPassword;
 import org.wildfly.security.sasl.test.BaseTestCase;
 import org.wildfly.security.sasl.util.SaslMechanismInformation;
 import org.wildfly.security.util.ByteIterator;
@@ -129,7 +130,7 @@ private void testRfc2831example1(boolean useCredentialStore) throws Exception {
         CallbackHandler clientCallback;
         Map<String, Object> clientProps = new HashMap<>();
         if (useCredentialStore) {
             clientCallback = createCredentialStoreBasedClientCallbackHandler(""chris"", null, ""testRfc2831example1"", ""chris_pwd_alias"", CS_FILE_NAME, ""secret_store_1"", ""secret_key_1"");
         } else {
             clientCallback = createClientCallbackHandler(""chris"", ""secret"".toCharArray(), null);
         }
@@ -181,7 +182,7 @@ private void testRfc2831example2(boolean useCredentialStore) throws Exception {
         CallbackHandler clientCallback;
         Map<String, Object> clientProps = new HashMap<>();
         if (useCredentialStore) {
             clientCallback = createCredentialStoreBasedClientCallbackHandler(""chris"", null, ""testRfc2831example2"", ""chris_pwd_alias"", CS_FILE_NAME, ""secret_store_1"", ""secret_key_1"");
         } else {
             clientCallback = createClientCallbackHandler(""chris"", ""secret"".toCharArray(), null);
         }
@@ -232,7 +233,7 @@ private void testAuthorizedAuthorizationId(boolean useCredentialStore) throws Ex
         CallbackHandler clientCallback;
         Map<String, Object> clientProps = new HashMap<>();
         if (useCredentialStore) {
             clientCallback = createCredentialStoreBasedClientCallbackHandler(""chris"", null, ""testAuthorizedAuthorizationId"", ""chris_pwd_alias"", CS_FILE_NAME, ""secret_store_1"", ""secret_key_1"");
         } else {
             clientCallback = createClientCallbackHandler(""chris"", ""secret"".toCharArray(), null);
         }
@@ -284,7 +285,7 @@ private void testQopAuthInt(boolean useCredentialStore) throws Exception {
         Map<String, Object> clientProps = new HashMap<>();
         clientProps.put(QOP_PROPERTY, ""auth-int"");
         if (useCredentialStore) {
             clientCallback = createCredentialStoreBasedClientCallbackHandler(""chris"", null, ""testAuthorizedAuthorizationId"", ""chris_pwd_alias"", CS_FILE_NAME, ""secret_store_1"", ""secret_key_1"");
         } else {
             clientCallback = createClientCallbackHandler(""chris"", ""secret"".toCharArray(), null);
         }
@@ -420,7 +421,7 @@ private void testQopAuthConfRc4(boolean useCredentialStore) throws Exception {
         Map<String, Object> clientProps = new HashMap<>();
         clientProps.put(QOP_PROPERTY, ""auth-conf"");
         if (useCredentialStore) {
             clientCallback = createCredentialStoreBasedClientCallbackHandler(""chris"", null, ""testQopAuthConfRc4"", ""chris_pwd_alias"", CS_FILE_NAME, ""secret_store_1"", ""secret_key_1"");
         } else {
             clientCallback = createClientCallbackHandler(""chris"", ""secret"".toCharArray(), null);
         }
@@ -611,7 +612,7 @@ public void testQopAuthConfRc440(boolean useCredentialStore) throws Exception {
         Map<String, Object> clientProps = new HashMap<>();
         clientProps.put(QOP_PROPERTY, ""auth-conf"");
         if (useCredentialStore) {
             clientCallback = createCredentialStoreBasedClientCallbackHandler(""chris"", null, ""testQopAuthConfRc4"", ""chris_pwd_alias"", CS_FILE_NAME, ""secret_store_1"", ""secret_key_1"");
         } else {
             clientCallback = createClientCallbackHandler(""chris"", ""secret"".toCharArray(), null);
         }
@@ -945,12 +946,12 @@ private CallbackHandler createClientCallbackHandler(String username, char[] pass
                                 .useName(username)
                                 .usePassword(password)
                                 .useRealm(realm)
                                 .allowSaslMechanisms(SaslMechanismInformation.Names.DIGEST_MD5));
 
         return ClientUtils.getCallbackHandler(new URI(""doesnot://matter?""), context);
     }
 
     private CallbackHandler createCredentialStoreBasedClientCallbackHandler(String username, String realm, String storeName, String alias, String storeFileName, String storePassword, String keyPassword)
             throws Exception {
         final HashMap<String, String> csAttributes = new HashMap<>();
         csAttributes.put(""location"", storeFileName);
@@ -971,8 +972,8 @@ private CallbackHandler createCredentialStoreBasedClientCallbackHandler(String u
                                 .useName(username)
                                 .useCredentialStoreEntry(cs, alias)
                                 .useRealm(realm)
                                 .allowSaslMechanisms(SaslMechanismInformation.Names.DIGEST_MD5)
                 );
         return ClientUtils.getCallbackHandler(new URI(""doesnot://matter""), context);
     }
 
",13,,,
1176,"@@ -32,6 +32,7 @@
 import org.wildfly.security.password.interfaces.DigestPassword;
 import org.wildfly.security.password.spec.ClearPasswordSpec;
 import org.wildfly.security.password.spec.DigestPasswordSpec;
 import org.wildfly.security.sasl.util.SaslMechanismInformation;
 import org.wildfly.security.sasl.util.UsernamePasswordHashUtil;
 
@@ -60,7 +61,7 @@ private static CallbackHandler createClientCallbackHandler(final String username
                                 .useName(username)
                                 .usePassword(password)
                                 .useRealm(sentRealm)
                                 .allowSaslMechanisms(SaslMechanismInformation.Names.DIGEST_MD5));
 
 
         return ClientUtils.getCallbackHandler(new URI(""seems://irrelevant""), context);
",514,,,
1177,"@@ -65,6 +65,7 @@
 import org.wildfly.security.auth.client.ClientUtils;
 import org.wildfly.security.auth.client.MatchRule;
 import org.wildfly.security.auth.realm.KeyStoreBackedSecurityRealm;
 import org.wildfly.security.sasl.test.BaseTestCase;
 import org.wildfly.security.sasl.test.SaslServerBuilder;
 import org.wildfly.security.sasl.util.SaslMechanismInformation;
@@ -566,7 +567,7 @@ private CallbackHandler createClientCallbackHandler(final String[] mechanisms, f
                         AuthenticationConfiguration.empty()
                                 .useKeyStoreCredential(loadKeyStore(keyStore), keyStoreAlias, new KeyStore.PasswordProtection(keyStorePassword))
                                 .useTrustManager(trustManager)
                                 .allowSaslMechanisms(mechanisms));
 
 
         return ClientUtils.getCallbackHandler(new URI(""remote://localhost""), context);
@@ -580,7 +581,7 @@ private CallbackHandler createClientCallbackHandler(final String[] mechanisms, f
                         AuthenticationConfiguration.empty()
                                 .useKeyManagerCredential(keyManager)
                                 .useTrustManager(trustManager)
                                 .allowSaslMechanisms(mechanisms));
 
 
         return ClientUtils.getCallbackHandler(new URI(""remote://localhost""), context);
@@ -594,7 +595,7 @@ private CallbackHandler createClientCallbackHandler(final String[] mechanisms, f
                         AuthenticationConfiguration.empty()
                                 .useCertificateCredential(privateKey, certificateChain)
                                 .useTrustManager(trustManager)
                                 .allowSaslMechanisms(mechanisms));
 
 
         return ClientUtils.getCallbackHandler(new URI(""remote://localhost""), context);
",591,,,
1178,"@@ -75,6 +75,7 @@
 import org.wildfly.security.auth.server.SecurityRealm;
 import org.wildfly.security.auth.util.RegexNameRewriter;
 import org.wildfly.security.credential.GSSKerberosCredential;
 import org.wildfly.security.sasl.WildFlySasl;
 import org.wildfly.security.sasl.gssapi.GssapiTestSuite;
 import org.wildfly.security.sasl.test.BaseTestCase;
@@ -627,7 +628,7 @@ private CallbackHandler createClientCallbackHandler(final String[] mechanisms, f
                         AuthenticationConfiguration.empty()
                                 .useAuthorizationName(authorizationId)
                                 .useGSSCredential(credential)
                                 .allowSaslMechanisms(mechanisms));
 
         return ClientUtils.getCallbackHandler(new URI(""remote://localhost""), context);
     }
",53,,,
1179,"@@ -52,6 +52,7 @@
 import org.wildfly.security.auth.server.RealmUnavailableException;
 import org.wildfly.security.auth.server.SecurityRealm;
 import org.wildfly.security.credential.source.OAuth2CredentialSource;
 import org.wildfly.security.sasl.test.BaseTestCase;
 import org.wildfly.security.sasl.test.SaslServerBuilder;
 import org.wildfly.security.sasl.util.AbstractSaslParticipant;
@@ -284,7 +285,7 @@ public void testResourceOwnerCredentialsUsingAPI() throws Exception {
                                 .clientCredentials(""elytron-client"", ""dont_tell_me"")
                                 .useResourceOwnerPassword(""alice"", ""dont_tell_me"")
                                 .build())
                         .allowSaslMechanisms(""OAUTHBEARER""));
         AuthenticationContextConfigurationClient contextConfigurationClient = AccessController.doPrivileged(AuthenticationContextConfigurationClient.ACTION);
         AuthenticationConfiguration configuration = contextConfigurationClient.getAuthenticationConfiguration(URI.create(""http://resourceserver.com""), context);
         SaslClient saslClient = contextConfigurationClient.createSaslClient(URI.create(""http://resourceserver.com""), configuration, Arrays.asList(""OAUTHBEARER""));
@@ -315,7 +316,7 @@ public void failedResourceOwnerCredentialsUsingAPI() throws Exception {
                                 .useResourceOwnerPassword(""unknown"", ""dont_tell_me"")
                                 .clientCredentials(""bad"", ""bad"")
                                 .build())
                         .allowSaslMechanisms(""OAUTHBEARER""))
                 .with(MatchRule.ALL.matchHost(""localhost"").matchPort(50831).matchPath(""/token""), AuthenticationConfiguration.empty()
                         .useName(""elytron_client"")
                         .usePassword(""dont_tell_me""));
",150,,,
1180,"@@ -79,6 +79,7 @@
 import org.wildfly.security.password.PasswordFactory;
 import org.wildfly.security.password.interfaces.OneTimePassword;
 import org.wildfly.security.password.spec.OneTimePasswordSpec;
 import org.wildfly.security.sasl.WildFlySasl;
 import org.wildfly.security.sasl.test.BaseTestCase;
 import org.wildfly.security.sasl.test.SaslServerBuilder;
@@ -989,7 +990,7 @@ private CallbackHandler createClientCallbackHandler(String username, String pass
                                 .useChoice(MATCH_RESPONSE_CHOICE, responseChoice)
                                 .useChoice(MATCH_PASSWORD_FORMAT_CHOICE, passwordFormatChoice)
                                 .usePassword(password)
                                 .allowSaslMechanisms(algorithm));
 
         return ClientUtils.getCallbackHandler(new URI(""remote://localhost""), context);
     }
@@ -1016,7 +1017,7 @@ private CallbackHandler createClientCallbackHandler(String username, String pass
                                         }
                                     }
                                 }, EnumSet.of(CallbackKind.CREDENTIAL_RESET))
                                 .allowSaslMechanisms(algorithm));
 
         return ClientUtils.getCallbackHandler(new URI(""remote://localhost""), context);
     }
@@ -1041,7 +1042,7 @@ private CallbackHandler createClientCallbackHandler(String username, String pass
                                         }
                                     }
                                 }, EnumSet.of(CallbackKind.CREDENTIAL_RESET))
                                 .allowSaslMechanisms(algorithm));
 
         return ClientUtils.getCallbackHandler(new URI(""remote://localhost""), context);
     }
",570,,,
1181,"@@ -43,6 +43,7 @@
 import org.wildfly.security.auth.client.AuthenticationContext;
 import org.wildfly.security.auth.client.ClientUtils;
 import org.wildfly.security.auth.client.MatchRule;
 import org.wildfly.security.sasl.test.BaseTestCase;
 import org.wildfly.security.sasl.test.SaslServerBuilder;
 
@@ -263,7 +264,7 @@ private CallbackHandler createClientCallbackHandler(final String username, final
                         AuthenticationConfiguration.empty()
                                 .useName(username)
                                 .usePassword(password)
                                 .allowSaslMechanisms(PLAIN));
 
 
         return ClientUtils.getCallbackHandler(new URI(""doesnot://matter?""), context);
",137,,,
1182,"@@ -26,6 +26,7 @@
 import org.wildfly.security.auth.client.ClientUtils;
 import org.wildfly.security.auth.client.MatchRule;
 import org.wildfly.security.password.Password;
 
 /**
  * @author Kabir Khan
@@ -39,7 +40,7 @@ static CallbackHandler createClientCallbackHandler(final String username, final
                         AuthenticationConfiguration.empty()
                                 .useName(username)
                                 .usePassword(password)
                                 .allowSaslMechanisms(""SCRAM-SHA-256""));
 
 
         return ClientUtils.getCallbackHandler(new URI(""remote://localhost""), context);
@@ -52,7 +53,7 @@ static CallbackHandler createClientCallbackHandler(final String username, final
                         AuthenticationConfiguration.empty()
                                 .useName(username)
                                 .usePassword(password)
                                 .allowSaslMechanisms(""SCRAM-SHA-256""));
 
 
         return ClientUtils.getCallbackHandler(new URI(""remote://localhost""), context);
",592,,,
1183,"@@ -42,6 +42,7 @@
 import org.wildfly.security.auth.client.AuthenticationContext;
 import org.wildfly.security.auth.client.ClientUtils;
 import org.wildfly.security.auth.client.MatchRule;
 import org.wildfly.security.sasl.localuser.LocalUserServerFactory;
 import org.wildfly.security.util.CodePointIterator;
 
@@ -417,7 +418,7 @@ private CallbackHandler createClientCallbackHandler(final String expectedUsernam
                         AuthenticationConfiguration.empty()
                                 .useName(expectedUsername)
                                 .useRealm(""mainRealm"")
                                 .allowSaslMechanisms(LOCAL_USER));
 
 
         return ClientUtils.getCallbackHandler(new URI(""doesnot://matter?""), context);
",144,,,
1184,"@@ -0,0 +1,224 @@
\ No newline at end of file
",550,,,
1185,"@@ -0,0 +1,204 @@
",551,,,
1186,"@@ -0,0 +1,237 @@
",552,,,
1187,"@@ -0,0 +1,158 @@
\ No newline at end of file
",553,,,
1188,"@@ -29,9 +29,10 @@
 import java.io.OutputStream;
 import java.nio.charset.StandardCharsets;
 import java.nio.file.Path;
 import java.text.DateFormat;
 import java.text.SimpleDateFormat;
 import java.util.Date;
 import java.util.function.Supplier;
 
 /**
@@ -45,15 +46,15 @@ public class FileAuditEndpoint implements AuditEndpoint {
 
     private volatile boolean accepting = true;
 
     private final Supplier<DateFormat> dateFormatSupplier;
     private final boolean syncOnAccept;
 
     private File file;
     private FileDescriptor fileDescriptor;
     private OutputStream outputStream;
 
     FileAuditEndpoint(Builder builder) throws IOException {
         this.dateFormatSupplier = builder.dateFormatSupplier;
         this.syncOnAccept = builder.syncOnAccept;
         setFile(builder.location.toFile());
     }
@@ -106,30 +107,32 @@ protected void write(byte[] bytes) throws IOException {
     }
 
     /**
      * The general contract for <code>preWrite(date)</code> is that any method override
      * must ensure thread safety invoking this method from a synchronization block
      * surrounding one log message processing.
      *
      * @param date
      */
     protected void preWrite(Date date) {
         // NO-OP by default
     }
 
     @Override
     public void accept(EventPriority t, String u) throws IOException {
         if (!accepting) return;
         Date date = new Date();
 
         synchronized(this) {
             if (!accepting) return; // We may have been waiting to get in here.
 
             preWrite(date);
 
             boolean started = false;
 
             try {
                 write(dateFormatSupplier.get().format(date).getBytes(StandardCharsets.UTF_8));
                 started = true;
                 write(new byte[]{','});
                 write(t.toString().getBytes(StandardCharsets.UTF_8));
@@ -172,21 +175,22 @@ public static Builder builder() {
 
     public static class Builder {
 
         private Supplier<DateFormat> dateFormatSupplier = SimpleDateFormat::new;
         private Path location = new File(""audit.log"").toPath();
         private boolean syncOnAccept = true;
 
         Builder() {
         }
 
         /**
          * Set the {@link Supplier<DateFormat>} to obtain the formatter for dates.
          *
          * @param dateFormatSupplier the {@link Supplier<DateFormat>} to obtain the formatter for dates.
          * @return this builder.
          */
         public Builder setDateFormatSupplier(Supplier<DateFormat> dateFormatSupplier) {
             this.dateFormatSupplier = checkNotNullParam(""dateFormatSupplier"", dateFormatSupplier);
 
             return this;
         }
",477,,,
1189,"@@ -20,9 +20,9 @@
 import static org.wildfly.common.Assert.checkNotNullParam;
 
 import java.security.Permission;
 import java.text.DateFormat;
 import java.text.SimpleDateFormat;
 import java.util.Date;
 import java.util.function.Supplier;
 
 import javax.json.Json;
@@ -42,13 +42,13 @@
  */
 public class JsonSecurityEventFormatter extends SecurityEventVisitor<Void, String> {
 
     private final Supplier<DateFormat> dateFormatSupplier;
 
     /**
      *
      */
     JsonSecurityEventFormatter(Builder builder) {
         this.dateFormatSupplier = builder.dateFormatSupplier;
     }
 
     @Override
@@ -60,15 +60,15 @@ public String handleUnknownEvent(SecurityEvent event, Void param) {
     }
 
     private void handleUnknownEvent(SecurityEvent event, JsonObjectBuilder objectBuilder) {
         DateFormat dateFormat = dateFormatSupplier.get();
 
         objectBuilder.add(""event"", event.getClass().getSimpleName());
         objectBuilder.add(""event-time"", dateFormat.format(Date.from(event.getInstant())));
 
         JsonObjectBuilder securityIdentityBuilder = Json.createObjectBuilder();
         SecurityIdentity securityIdentity = event.getSecurityIdentity();
         securityIdentityBuilder.add(""name"", securityIdentity.getPrincipal().getName());
         securityIdentityBuilder.add(""creation-time"", dateFormat.format(Date.from(securityIdentity.getCreationTime())));
 
         objectBuilder.add(""security-identity"", securityIdentityBuilder);
     }
@@ -134,20 +134,20 @@ public static Builder builder() {
 
     public static class Builder {
 
         private Supplier<DateFormat> dateFormatSupplier = SimpleDateFormat::new;
 
         Builder() {
         }
 
         /**
          * Set a {@link Supplier<DateFormat>} to format any dates in the resulting output.
          *
          * @param dateFormatSupplier a {@link Supplier<DateFormat>} to format any dates in the resulting output.
          * @return {@code this} builder.
          */
         public Builder setDateFormatSupplier(Supplier<DateFormat> dateFormatSupplier) {
             this.dateFormatSupplier = checkNotNullParam(""dateFormatSupplier"", dateFormatSupplier);
 
             return this;
         }
 
",593,,,
1190,"@@ -20,9 +20,9 @@
 import static org.wildfly.common.Assert.checkNotNullParam;
 
 import java.security.Permission;
 import java.text.DateFormat;
 import java.text.SimpleDateFormat;
 import java.util.Date;
 import java.util.function.Supplier;
 
 import org.wildfly.security.auth.server.SecurityIdentity;
@@ -39,13 +39,13 @@
  */
 public class SimpleSecurityEventFormatter extends SecurityEventVisitor<Void, String> {
 
     private final Supplier<DateFormat> dateFormatSupplier;
 
     /**
      *
      */
     SimpleSecurityEventFormatter(Builder builder) {
         this.dateFormatSupplier = builder.dateFormatSupplier;
     }
 
     @Override
@@ -57,13 +57,14 @@ public String handleUnknownEvent(SecurityEvent event, Void param) {
     }
 
     private void handleUnknownEvent(SecurityEvent event, StringBuilder stringBuilder) {
         DateFormat dateFormat = dateFormatSupplier.get();
         stringBuilder.append(""event="").append(event.getClass().getSimpleName());
         stringBuilder.append("",event-time="").append(dateFormat.format(Date.from(event.getInstant())));
 
         SecurityIdentity securityIdentity = event.getSecurityIdentity();
         stringBuilder.append("",security-identity=[name="").append(securityIdentity.getPrincipal().getName());
         stringBuilder.append("",creation-time="").append(dateFormat.format(Date.from(securityIdentity.getCreationTime()))).append(']');
     }
 
 
@@ -121,19 +122,20 @@ public static Builder builder() {
 
     public static class Builder {
 
         private Supplier<DateFormat> dateFormatSupplier = SimpleDateFormat::new;
 
         Builder() {
         }
 
         /**
          * Set a {@link Supplier<DateFormat>} to format any dates in the resulting output.
          *
          * @param dateFormatSupplier a {@link Supplier<DateFormat>} to format any dates in the resulting output.
          * @return {@code this} builder.
          */
         public Builder setDateFormatSupplier(Supplier<DateFormat> dateFormatSupplier) {
             this.dateFormatSupplier = checkNotNullParam(""dateFormatSupplier"", dateFormatSupplier);
 
             return this;
         }
",526,,,
